"CRN","UNIT_NUM","PERSON_NUM","PERSON_TYPE","INJ_SEVERITY","RESTRAINT_HELMET","AIRBAG_PADS","SEAT_POSITION","EJECTION_IND","AGE","SEX","EJECT_PATH_CD","EXTRIC_IND","TRANSPORTED","DVR_LIC_STATE","DVR_PED_CONDITION","PED_LOCATION","PED_SIGNAL","CLOTHING_TYPE","CRASH_YEAR","COUNTY","COUNTY_NAME","MUNICIPALITY"
"2017041251","2","1","7","4","00","00","00","0","51","F","0","0"," ","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017040485","1","1","1","8","00","12","01","1","31","F","0","1","N","PA","1","  "," "," ","2017","67","Philadelphia","67301"
"2017040485","1","2","2","0","03","12","03","1","21","F","0","1","N","PA","1","  "," "," ","2017","67","Philadelphia","67301"
"2017028980","1","11","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017028980","2","1","7","8","00","00","00","0","62","F","0","0"," ","  ","9","01","2","9","2017","67","Philadelphia","67301"
"2017029010","1","1","1","8","99","04","01","0","42","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017029010","1","2","2","8","99","04","03","0","33","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017029010","2","3","1","2","99","04","01","0","70","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017009569","1","1","1","0","03","10","01","1","22","F","0","1","N","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041118","1","1","1","0","03","00","01","0","52","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041118","2","1","1","8","03","00","01","0","63","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041118","3","1","1","0","03","00","01","0","48","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041133","1","1","1","0","99","00","01","0","37","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041133","2","1","1","0","99","00","01","0","28","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041133","3","3","1","0","99","00","01","0","27","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041133","3","4","2","0","99","00","03","0","26","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041133","4","1","1","0","00","00","01","0","61","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041133","5","6","1","0","99","00","01","0","37","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041209","1","1","1","3","99","12","01","0","64","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041259","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041259","2","2","1","0","03","01","01","0","27","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041261","1","99","1","0","03","00","01","0","33","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041261","2","99","1","4","03","00","01","0","68","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041282","1","1","1","8","05","00","01","0","16","M","0","0"," ","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041282","2","1","1","0","03","00","01","0","22","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041286","1","1","1","0","99","04","01","1","30","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041286","1","2","2","9","99","04","03","1","23","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041286","1","3","2","0","99","04","06","1","28","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041286","2","5","1","0","99","99","01","1","26","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041296","1","1","1","0","01","01","01","0","70","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114522","1","1","1","8","03","01","01","1","20","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041119","1","1","1","0","99","99","01","0","25","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041119","2","1","7","8","00","00","00","0","8","M","0","0","Y","  ","0","05","3","2","2017","67","Philadelphia","67301"
"2017041121","1","99","1","0","03","00","01","0","33","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041178","1","1","1","4","03","99","01","0","22","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041178","2","1","1","0","00","00","01","0","21","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041219","1","1","1","0","01","01","01","0","34","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041219","2","1","1","0","99","99","01","0","28","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114553","1","1","1","0","01","00","01","1","26","M","0","1","N","TX","0","  "," "," ","2017","67","Philadelphia","67301"
"2017005910","1","1","1","0","03","10","01","1","30","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017005910","2","2","1","8","03","10","01","1","18","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017004331","1","1","1","0","90","04","01","1","22","F","0","1","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041142","1","1","1","0","99","00","01","0","22","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041142","2","1","1","4","99","00","01","0","26","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041162","1","1","1","0","01","00","01","1","38","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041162","2","2","1","0","01","01","01","1","89","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041168","1","1","1","0","01","02","01","1","46","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041207","1","1","1","9","99","99","01","1","99","M","0","1","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041207","2","1","1","4","06","00","01","0","29","F","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041227","1","1","1","0","99","99","01","9","59","M","9","9","N","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041227","2","1","7","3","00","00","00","0","20","M","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2017041285","1","1","1","9","99","04","01","0","99","U","0","0","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017112163","1","1","1","0","03","12","01","1","17","M","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017112163","2","2","1","0","03","12","01","1","31","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114555","1","1","1","8","01","00","01","1","49","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114555","2","2","1","0","01","00","01","1","65","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114555","3","3","1","4","01","00","01","1","58","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133720","1","1","1","0","03","01","01","1","39","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133720","2","2","8","0","03","01","01","1","31","M","0","1","N","","","","","","2017","67","Philadelphia","67301"
"2018005788","1","1","1","0","03","12","01","1","31","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005788","2","2","1","0","03","12","01","1","44","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005788","3","3","1","0","03","12","01","1","60","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027552","1","1","1","0","99","99","01","0","70","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027552","1","2","2","8","99","99","03","0","55","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027552","2","97","1","0","99","99","01","0","49","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027601","1","1","1","0","03","00","01","0","24","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027601","1","2","2","0","04","00","05","0","5","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027601","2","1","1","0","03","04","01","0","24","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027601","2","2","2","8","03","04","03","0","48","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027601","3","1","1","0","00","00","01","0","52","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133723","1","1","1","0","03","12","01","1","62","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133723","2","2","1","0","03","12","01","1","28","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027508","1","1","1","0","00","00","01","0","22","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027508","2","1","1","4","99","00","01","0","33","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027554","1","2","2","4","00","00","15","0","55","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027554","1","11","1","0","00","00","01","0","42","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027554","2","1","1","0","00","00","01","0","18","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027557","1","1","1","4","00","01","01","1","39","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027578","1","1","1","0","00","00","01","0","20","M","0","3","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027588","1","1","1","8","99","99","01","9","37","F","9","9","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027588","2","1","1","0","00","00","01","0","48","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114595","1","1","1","0","99","99","01","0","22","M","0","0"," ","MD","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114595","1","2","2","0","99","99","03","0","20","M","0","0","N","MD","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114595","2","1","1","0","00","99","01","0","23","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017124437","1","1","1","0","03","00","01","1","22","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017124437","1","2","2","0","03","00","03","1","26","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133714","1","1","1","0","03","12","01","1","40","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133714","1","2","2","3","03","12","03","0","33","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133788","1","1","1","0","03","01","01","1","31","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133788","2","2","1","0","03","01","01","1","37","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133788","3","3","1","0","03","12","01","1","31","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133788","4","4","1","0","00","12","01","1","23","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027503","1","1","1","0","99","99","01","0","26","F","0","0","N","MD","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027503","1","2","2","0","99","99","03","0","99","M","0","0","N","MD","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027503","2","1","1","0","99","99","01","0","42","F","0","0","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027525","1","1","1","4","99","04","01","1","70","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027538","1","1","1","0","99","99","01","0","55","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027538","2","1","7","8","00","00","00","0","41","F","0","0","Y","  ","9","01","1","2","2017","67","Philadelphia","67301"
"2018027540","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027540","2","1","1","8","03","00","01","0","29","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027540","2","2","2","0","03","00","03","0","24","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027558","1","1","1","0","03","99","01","0","67","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027558","2","2","7","4","00","00","00","0","28","M","0","0","Y","  ","9","99","2","9","2017","67","Philadelphia","67301"
"2018027596","1","1","1","0","99","99","01","1","25","M","0","0"," ","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027596","1","2","2","4","99","99","06","1","23","F","0","0","Y","DE","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027596","2","1","1","9","99","99","01","0","65","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005868","1","1","1","4","00","10","01","1","19","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005868","1","2","2","8","00","10","03","1","27","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005868","1","3","2","3","03","00","04","1","19","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005868","1","4","2","3","03","00","07","1","20","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005868","1","5","2","3","00","00","11","1","16","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018005868","1","6","2","3","00","00","11","1","15","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027536","1","1","1","9","00","01","01","0","24","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027536","2","1","1","9","03","12","01","0","21","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027536","2","2","2","8","03","12","03","0","53","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027560","1","1","1","0","03","04","01","1","26","F","0","9","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027560","2","1","1","3","03","00","01","1","63","M","0","9","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027560","2","2","2","3","03","00","03","1","64","M","0","9","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027582","1","1","1","2","99","01","01","0","50","M","0","0","Y","PA","2","  "," "," ","2017","67","Philadelphia","67301"
"2018027594","1","1","1","9","99","99","01","0","99","U","0","0"," ","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027594","2","1","1","0","99","99","01","0","35","M","0","0"," ","PA","","  "," "," ","2017","67","Philadelphia","67301"
"2017041164","1","1","1","0","99","00","01","0","31","M","0","0","N","KS","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041164","2","1","1","0","99","00","01","0","63","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041164","3","1","1","0","99","00","01","0","26","M","0","0","N","NH","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041174","1","1","1","0","01","00","01","1","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041174","2","1","1","8","99","00","01","1","27","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041206","1","1","1","0","99","04","01","0","50","F","0","0","N","ZZ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041206","2","2","1","0","99","04","01","0","28","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041238","1","1","1","1","99","01","01","1","18","M","0","3","Y","NY","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041238","1","2","2","4","00","02","06","1","20","M","0","1","Y","NY","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041238","1","3","2","4","03","01","03","1","24","M","0","1","Y","NY","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041273","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041273","2","1","1","0","99","99","01","0","24","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041273","2","2","2","0","99","99","03","0","99","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041276","1","1","1","0","99","00","01","0","67","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041276","2","1","7","4","00","00","00","0","71","M","0","0","Y","  ","0","01","2","9","2017","67","Philadelphia","67301"
"2018039542","1","1","1","0","99","99","01","0","53","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018039542","2","1","1","0","99","99","01","0","47","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041202","1","1","1","0","99","00","01","0","19","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041202","2","1","1","8","99","00","01","0","49","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041202","2","2","2","8","99","00","05","0","11","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041202","2","3","2","8","99","00","05","0","9","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041235","1","1","1","0","99","99","01","0","99","F","0","0","N","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041235","2","1","1","0","99","99","01","0","59","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041267","1","1","1","0","01","00","01","0","41","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041267","1","2","2","8","01","00","04","0","27","F","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041267","2","2","7","4","00","00","00","0","9","F","0","0","Y","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017041267","3","3","7","8","00","00","00","0","99","U","0","0"," ","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017041267","4","4","7","8","00","00","00","0","99","U","0","0"," ","  ","0","05","3","9","2017","67","Philadelphia","67301"
"2017044858","1","1","1","3","03","01","01","1","24","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017044858","1","2","2","3","03","01","03","1","29","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114545","1","1","1","0","03","12","01","1","55","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114545","2","2","1","0","03","12","01","1","29","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114654","1","1","1","0","03","12","01","1","35","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017114654","2","2","1","8","03","12","01","1","35","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133718","1","1","1","0","03","10","01","1","35","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133718","2","2","1","0","03","10","01","1","49","F","0","1","N","NJ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017133718","3","3","1","0","03","10","01","1","39","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027513","1","1","1","4","99","04","01","1","52","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027513","1","2","2","4","99","04","03","1","33","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027513","2","1","1","0","99","04","01","1","36","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027532","1","1","1","0","00","00","01","0","53","U","0","0","N","NJ","9","  "," "," ","2017","67","Philadelphia","67301"
"2018027532","2","1","1","8","99","99","01","0","37","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027516","1","1","1","0","99","99","01","0","36","M","0","0","N","NY","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027516","2","1","1","0","99","99","01","0","43","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027545","1","1","1","0","03","00","01","1","52","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027545","2","1","1","4","03","01","01","1","52","M","0","9","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017011482","1","1","1","0","03","12","01","1","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041143","1","1","1","9","01","99","01","0","27","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041143","2","1","1","0","00","00","01","0","47","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041158","1","1","1","0","01","00","01","0","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041158","2","1","1","0","01","00","01","0","18","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041158","2","2","2","0","01","02","03","0","22","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041236","1","1","1","0","00","00","01","0","37","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041236","2","1","1","0","00","00","01","0","21","U","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041236","2","2","2","0","99","00","03","1","24","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041236","2","3","2","0","99","00","06","1","6","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041243","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041243","2","1","1","0","99","00","01","0","23","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017005830","1","1","1","0","03","04","01","1","23","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017005830","2","2","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017005830","3","3","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017009563","1","1","1","9","99","99","01","1","99","U","0","1","N","ZZ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017009563","2","2","1","0","03","10","01","1","49","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017009563","3","3","2","0","03","10","01","1","57","M","0","1","N","","","","","","2017","67","Philadelphia","67301"
"2017009563","4","4","7","3","00","00","00","0","57","M","0","0","N","  ","0","05","3","2","2017","67","Philadelphia","67301"
"2017011708","1","1","1","0","99","99","01","0","26","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017011708","1","2","2","0","99","99","03","0","25","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017011708","2","1","1","2","00","00","01","0","26","M","0","0","Y","  ","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041132","1","1","1","0","00","00","01","0","99","U","0","0"," ","  ","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041132","2","1","7","3","00","00","00","0","7","F","0","0"," ","  ","0","05","3","1","2017","67","Philadelphia","67301"
"2017041151","1","1","1","0","03","01","01","0","28","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041151","1","2","2","4","03","01","03","0","31","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041151","1","3","2","4","00","00","06","0","29","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","1","2","2","3","00","01","03","1","47","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","1","3","2","4","99","99","04","1","20","M","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","1","4","2","0","99","99","06","1","19","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","1","11","1","0","00","00","01","0","47","F","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","2","1","1","4","01","01","01","1","41","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","2","2","2","4","01","01","03","1","14","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041212","2","3","2","4","01","04","06","1","13","M","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041229","1","1","1","0","99","02","01","0","36","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041229","2","2","1","4","99","00","01","0","21","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041237","1","1","1","0","99","01","01","0","68","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041237","2","1","1","0","99","99","01","0","21","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","1","1","1","0","00","00","01","0","16","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","1","2","2","0","00","00","03","0","16","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","1","3","2","0","00","00","04","0","15","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","1","4","2","0","00","00","06","0","16","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","2","1","1","0","00","01","01","0","16","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","2","2","2","0","00","02","03","0","15","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","2","3","2","0","00","02","04","0","16","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","2","4","2","0","00","02","05","0","16","M","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041248","2","5","2","0","00","02","06","0","16","F","0","0","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041260","1","1","1","8","99","01","01","1","50","M","0","1","Y","PA","9","  "," "," ","2017","67","Philadelphia","67301"
"2017041260","2","1","1","0","00","00","01","0","43","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041298","1","1","1","0","99","00","01","0","58","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041298","1","2","2","4","99","00","03","0","53","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041298","1","3","2","4","99","00","06","0","33","F","0","0","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041298","2","1","1","0","99","01","01","0","51","M","0","0"," ","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017112166","1","1","1","0","03","10","01","1","17","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017112166","2","2","1","0","99","19","01","1","28","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017112166","3","3","1","0","03","10","01","1","56","F","0","1","N","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027527","1","1","1","3","03","00","01","0","90","M","0","0","Y","NY","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027527","1","2","2","8","03","00","03","0","85","F","0"," ","Y","NY","0","  "," "," ","2017","67","Philadelphia","67301"
"2018027527","1","3","2","4","03","00","06","0","62","F","0","0","Y","NY","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041189","1","1","1","4","01","01","01","1","51","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
"2017041189","2","2","1","3","01","01","01","1","46","M","0","1","Y","PA","0","  "," "," ","2017","67","Philadelphia","67301"
