"COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_NAME","MUNICIPALITY"
"67","2017","2017058254","01","","E","3","4","","","25","CAMBRIA ST","Philadelphia","67301"
"67","2017","2017058262","02","","E","5","4","","","25","SMEDLEY ST","Philadelphia","67301"
"67","2017","2017058262","02","","E","4","4","","","25","MEDARY AV","Philadelphia","67301"
"67","2017","2017058262","2 ","1254","E","3","2","4002","0100","35","STENTON AV","Philadelphia","67301"
"67","2017","2017007744","2 ","1600","S","4","2","2007","0151","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017007744","2 ","0","N","6","2","2009","0120","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017007744","2 ","2631","N","5","2","2009","0110","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017007744","2 ","0","S","7","2","2009","0121","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017007744","2 ","1587","N","3","2","2007","0150","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017007817","02","","E","4","4","","","","WHARTON ST","Philadelphia","67301"
"67","2017","2017007817","2 ","1834","S","3","2","3003","0041","40","THIRTYFOURTH ST","Philadelphia","67301"
"67","2017","2017007835","04","","W","4","4","","","35","RED LION RD","Philadelphia","67301"
"67","2017","2017007835","04","","N","3","4","","","25","NORTHEAST AV","Philadelphia","67301"
"67","2017","2017007888","02","","N","4","4","","","25","G ST","Philadelphia","67301"
"67","2017","2017007888","02","","W","3","4","","","25","E HUNTING PARK AV","Philadelphia","67301"
"67","2017","2017013916","02","","E","4","4","","","30","CHELTEN AV","Philadelphia","67301"
"67","2017","2017013916","01","","N","3","4","","","25","ARDLEIGH ST","Philadelphia","67301"
"67","2017","2017013930","02","","S","3","4","","","35","OGONTZ AV","Philadelphia","67301"
"67","2017","2017013948","02","463","W","3","2","1014","0070","35","RHAWN ST","Philadelphia","67301"
"67","2017","2017013949","02","","N","4","4","","","25","REVERE ST","Philadelphia","67301"
"67","2017","2017013949","2 ","1075","E","3","2","1016","0002","30","HOLME AV","Philadelphia","67301"
"67","2017","2017013979","01","","S","5","4","","","25","4TH ST","Philadelphia","67301"
"67","2017","2017013979","2 ","1366","W","4","2","2001","0021","30","OREGON AV","Philadelphia","67301"
"67","2017","2017013979","2 ","1367","E","3","2","2001","0020","30","OREGON AV","Philadelphia","67301"
"67","2017","2017013992","01","","E","4","4","","","25","WHARTON ST","Philadelphia","67301"
"67","2017","2017013992","01","","S","3","4","","","25","24TH ST","Philadelphia","67301"
"67","2017","2017014012","01","","S","3","4","","","25","47TH ST","Philadelphia","67301"
"67","2017","2017014016","02","","E","4","4","","","","SOMERSET ST","Philadelphia","67301"
"67","2017","2017014016","01","","S","3","4","","","","RUTH ST","Philadelphia","67301"
"67","2017","2017014025","02","299","E","3","2","4009","0030","35","ROBERTS AV","Philadelphia","67301"
"67","2017","2017093499","02","","E","3","4","","","25","MARTIN LUTHER KING JR DR","Philadelphia","67301"
"67","2017","2017093540","01","","E","6","4","","","25","BEN FRANKLIN RAMP RD","Philadelphia","67301"
"67","2017","2017093540","2 ","918","E","4","2","3032","0010","25","RACE ST","Philadelphia","67301"
"67","2017","2017093540","02","","E","5","4","","","25","RACE ST","Philadelphia","67301"
"67","2017","2017093540","3 ","2004","S","3","2","2005","0061","35","SIXTH ST","Philadelphia","67301"
"67","2017","2017093581","02","","N","3","4","","","25","SUMMERDALE AV","Philadelphia","67301"
"67","2017","2017101183","4 ","1888","S","3","1","0095","0301","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017109855","02","","E","3","4","","","25","BRYN MAWR AV","Philadelphia","67301"
"67","2017","2017109858","02","","S","4","4","","","25","CHARLES ST","Philadelphia","67301"
"67","2017","2017109858","03","1904","N","3","2","1008","0020","25","LEVICK ST","Philadelphia","67301"
"67","2017","2017109916","02","","S","4","4","","","25","N 55TH ST","Philadelphia","67301"
"67","2017","2017109916","02","","W","3","4","","","25","WYALUSING AV","Philadelphia","67301"
"67","2017","2017109971","2 ","136","W","3","2","2008","0061","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017109977","02","","W","3","4","","","25","W LUZERNE ST","Philadelphia","67301"
"67","2017","2017078708","2 ","0","W","4","2","3012","0010","35","LANCASTER AV","Philadelphia","67301"
"67","2017","2017078708","02","0","S","3","2","0030","0050","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017078731","2 ","1979","E","3","2","2016","0030","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017076724","2 ","1423","W","3","1","0676","0011","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017070961","02","","W","4","4","","","25","RITTENHOUSE ST","Philadelphia","67301"
"67","2017","2017070961","02","","N","3","4","","","25","LINCOLN DR","Philadelphia","67301"
"67","2017","2017108020","01","","W","3","4","","","25","JASPER ST","Philadelphia","67301"
"67","2017","2017108021","2 ","2362","S","3","2","1003","0041","35","WHITAKER AV","Philadelphia","67301"
"67","2017","2017108029","01","","N","3","4","","","25","WALKER ST","Philadelphia","67301"
"67","2017","2017107480","2 ","1936","W","5","2","2016","0040","30","ALLEGHENY AV","Philadelphia","67301"
"67","2017","2017107480","3 ","0","S","4","2","0611","0101","30","BROAD ST","Philadelphia","67301"
"67","2017","2017107480","3 ","0","N","3","2","0611","0100","30","BROAD ST","Philadelphia","67301"
"67","2017","2017107626","4 ","805","S","3","1","0095","0201","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017010640","05","","W","3","4","","","","CALLOWHILL ST","Philadelphia","67301"
"67","2017","2017010647","3 ","370","S","5","2","3029","0011","25","FIFTEENTH ST","Philadelphia","67301"
"67","2017","2017010647","3 ","0","W","4","2","3007","0031","30","BENJAMIN FRANKLIN PY","Philadelphia","67301"
"67","2017","2017010647","3 ","0","E","3","2","3007","0030","25","BENJAMIN FRANKLIN PY","Philadelphia","67301"
"67","2017","2017010658","04","","E","5","4","","","30","SIXTYFIRST ST","Philadelphia","67301"
"67","2017","2017010658","2 ","2013","S","4","2","3019","0065","35","PASSYUNK AV","Philadelphia","67301"
"67","2017","2017010658","2 ","2057","N","3","2","3019","0064","35","PASSYUNK AV","Philadelphia","67301"
"67","2017","2017010717","3 ","632","N","3","1","0095","0324","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017012427","2 ","781","E","3","1","0076","3440","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017066185","01","622","W","3","2","3010","0051","30","MARKET ST","Philadelphia","67301"
"67","2017","2017079144","3 ","2229","W","3","1","0076","3435","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017061708","4 ","1459","N","3","1","0095","0224","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017035613","02","","S","5","4","","","25","39TH ST","Philadelphia","67301"
"67","2017","2017035613","1 ","2416","E","3","2","3010","0050","30","MARKET ST","Philadelphia","67301"
"67","2017","2017035613","1 ","2420","W","4","2","3010","0051","30","MARKET ST","Philadelphia","67301"
"67","2017","2017035683","2 ","0","N","4","2","1009","0080","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017035683","2 ","0","S","5","2","1009","0081","25","BUSTLETON AV","Philadelphia","67301"
"67","2017","2017035683","2 ","115","W","3","2","1008","0030","25","LEVICK ST","Philadelphia","67301"
"67","2017","2017035724","01","","N","3","4","","","25","KEYSTONE ST","Philadelphia","67301"
"67","2017","2017035728","02","","N","4","4","","","25","THOMPSON ST","Philadelphia","67301"
"67","2017","2017035728","01","","W","3","4","","","25","BUCKIUS ST","Philadelphia","67301"
"67","2017","2017035758","01","","E","4","4","","","25","CAMBRIA ST","Philadelphia","67301"
"67","2017","2017035758","01","","S","3","4","","","25","RUTH ST","Philadelphia","67301"
"67","2017","2017061748","4 ","1602","N","3","1","0095","0224","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017073214","02","1014","E","3","2","8004","0010","","RAMP B RD","Philadelphia","67301"
"67","2017","2017086035","01","","W","4","4","","","25","HAINES ST","Philadelphia","67301"
"67","2017","2017086035","02","406","N","3","2","4004","0030","35","CHEW AV","Philadelphia","67301"
"67","2017","2017086073","02","","N","3","4","","","30","LINCOLN DR","Philadelphia","67301"
"67","2017","2017086100","01","","W","3","4","","","25","SANSOM ST","Philadelphia","67301"
"67","2017","2017086102","01","","W","4","4","","","25","SANSOM ST","Philadelphia","67301"
"67","2017","2017086102","01","","S","3","4","","","25","SALFORD ST","Philadelphia","67301"
"67","2017","2017086119","02","","E","4","4","","","30","BENJAMIN FRANKLIN PY","Philadelphia","67301"
"67","2017","2017086119","04","","N","3","4","","","25","TWENTYSECOND ST","Philadelphia","67301"
"67","2017","2017048858","01","","S","3","4","","","25","N 15TH ST","Philadelphia","67301"
"67","2017","2017045213","3 ","617","S","3","1","0095","0215","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017058204","3 ","2152","E","3","1","0076","3430","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017058224","02","","N","4","4","","","25","MANSFIELD AV","Philadelphia","67301"
"67","2017","2017058224","2 ","0","W","3","2","4021","0030","25","EASTON RD","Philadelphia","67301"
"67","2017","2017058256","2 ","599","N","3","2","0013","0180","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017058297","02","","W","4","4","","","25","HANSBERRY ST","Philadelphia","67301"
"67","2017","2017058297","02","","S","3","4","","","25","MCKEAN AV","Philadelphia","67301"
"67","2017","2017042816","3 ","1239","W","3","1","0076","3435","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017058216","03","995","S","3","2","0001","0201","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017058221","02","","W","4","4","","","25","CHELTEN AV","Philadelphia","67301"
"67","2017","2017058221","02","","S","3","4","","","25","PULASKI AV","Philadelphia","67301"
"67","2017","2017058246","01","","N","3","4","","","25","N HOBART ST","Philadelphia","67301"
"67","2017","2017058252","02","","N","4","4","","","25","RISING SUN AV","Philadelphia","67301"
"67","2017","2017058252","01","","W","3","4","","","25","BUTLER ST","Philadelphia","67301"
"67","2017","2017058270","02","","N","4","4","","","20","MOUNT AIRY AV","Philadelphia","67301"
"67","2017","2017058270","2 ","1858","N","3","2","4003","0070","30","WISSAHICKON AV","Philadelphia","67301"
"67","2017","2017058277","02","","N","4","4","","","25","66TH ST","Philadelphia","67301"
"67","2017","2017058277","02","","W","3","4","","","25","REGENT ST","Philadelphia","67301"
"67","2017","2017058285","02","","N","3","4","","","25","SEVENTH ST","Philadelphia","67301"
"67","2017","2017058302","02","","S","4","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017058302","02","","W","3","4","","","25","MONTROSE ST","Philadelphia","67301"
"67","2017","2017059271","2 ","5468","W","3","1","0076","3445","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017007785","01","","W","3","4","","","25","CATHARINE ST","Philadelphia","67301"
"67","2017","2017008427","2 ","0","S","4","2","0013","0181","30","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017008427","2 ","2116","N","5","2","0611","0120","30","BROAD ST","Philadelphia","67301"
"67","2017","2017008427","2 ","2115","S","6","2","0611","0121","30","BROAD ST","Philadelphia","67301"
"67","2017","2017008427","2 ","0","N","3","2","0013","0180","30","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017014010","2 ","320","S","3","2","3003","0011","40","TWENTYSIXTH ST","Philadelphia","67301"
"67","2017","2017014032","02","","W","4","4","","","25","LUZERNE AV","Philadelphia","67301"
"67","2017","2017014032","02","","N","3","4","","","25","RISING SUN AV","Philadelphia","67301"
"67","2017","2017014037","01","","S","4","4","","","25","8TH ST","Philadelphia","67301"
"67","2017","2017014037","1 ","728","E","3","2","2012","0050","25","DAUPHIN ST","Philadelphia","67301"
"67","2017","2017043804","2 ","2370","S","4","2","3003","0051","30","UNIVERSITY AV","Philadelphia","67301"
"67","2017","2017043804","02","","E","5","4","","","25","CURIE BL","Philadelphia","67301"
"67","2017","2017043804","2 ","2381","N","3","2","3003","0050","40","UNIVERSITY AV","Philadelphia","67301"
"67","2017","2017039091","1 ","0","N","4","2","8007","0500","25","RAMP RD","Philadelphia","67301"
"67","2017","2017039091","4 ","52","S","3","1","0095","0205","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017013239","2 ","5119","E","3","1","0076","3444","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017025232","2 ","547","W","3","1","0676","0011","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017103894","4 ","1935","N","3","1","0095","0224","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017089244","02","","W","3","4","","","25","GRAYS FERRY AV","Philadelphia","67301"
"67","2017","2017128672","4 ","2542","S","3","1","0095","0295","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2018005203","4 ","1837","S","3","1","0095","0301","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2018005254","3 ","682","S","3","1","0095","0215","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2018005438","03","0","N","3","2","6001","0350","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2018005452","01","0","W","4","2","8010","0250","20","RAMP F RD","Philadelphia","67301"
"67","2017","2018005452","02","156","E","3","2","3014","0030","25","SPRING GARDEN ST","Philadelphia","67301"
"67","2017","2018005453","01","","S","3","2","8006","","20","TO 8006/0250 RD","Philadelphia","67301"
"67","2017","2018005453","02","","E","4","4","","","25","MONTGOMERY DR","Philadelphia","67301"
"67","2017","2018005487","02","","E","3","4","","","25","PACKER AV","Philadelphia","67301"
"67","2017","2018005487","02","","E","4","4","","","25","10TH ST","Philadelphia","67301"
"67","2017","2017117247","01","","N","3","4","","","25","GRATZ ST","Philadelphia","67301"
"67","2017","2017126774","03","","S","3","4","","","30","34TH ST","Philadelphia","67301"
"67","2017","2018029730","02","","N","5","4","","","25","LARGE ST","Philadelphia","67301"
"67","2017","2018029730","2 ","0","E","3","2","0073","0040","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2018029730","2 ","0","W","4","2","0073","0041","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017103448","2 ","716","S","3","2","8019","0260","25","RAMP D RD","Philadelphia","67301"
"67","2017","2017103038","2 ","1024","E","3","1","0076","3444","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017106098","2 ","2687","W","3","1","0076","3445","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017109813","02","","E","4","4","","","25","BERKS ST","Philadelphia","67301"
"67","2017","2017109813","02","","N","3","4","","","25","25TH ST","Philadelphia","67301"
"67","2017","2017061699","3 ","1724","S","3","1","0095","0231","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017035651","02","","S","4","4","","","25","58TH ST","Philadelphia","67301"
"67","2017","2017035651","01","","E","3","4","","","25","BELMAR ST","Philadelphia","67301"
"67","2017","2017035658","2 ","453","N","3","2","0611","0120","30","BROAD ST","Philadelphia","67301"
"67","2017","2017035702","02","","E","3","4","","","25","WASHINGTON AV","Philadelphia","67301"
"67","2017","2017035769","02","1127","W","3","2","2008","0031","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017086067","2 ","1703","E","3","2","4002","0130","25","GODFREY AV","Philadelphia","67301"
"67","2017","2017086142","02","3388","N","4","2","2009","0120","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017086142","02","3388","S","5","2","2009","0121","30","HARBISON AV","Philadelphia","67301"
"67","2017","2017086142","3 ","0","S","3","2","0001","0251","40","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017086143","2 ","2192","S","3","2","3003","0011","40","TWENTYSIXTH ST","Philadelphia","67301"
