"AXLE_CNT","CARGO_BD_TYPE","UNIT_NUM","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","CRASH_YEAR","CRN","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","USDOT_NUM","VEH_CONFIG_CD","COUNTY_NAME","COUNTY","MUNICIPALITY"
"02","1","1","20 THOUROUGHBRED COURT","","BRIDGETON","NJ","08302","PURVIS RETREAT INC.","8564958385","2017","2017127884","025500","","","","","N","","","","","","N","","02331100","03","Philadelphia","67","67301"
"03","7","1","100 S BROAD ST","","PHILADELPHIA","PA","19102","CITY OF PHILADELPHIA","2156851356","2017","2017127905","057220","","","","","N","","","","","","N","","","04","Philadelphia","67","67301"
"99","1","1","UNKNOWN","","UNKNOWN","ZZ","99999","FED EX","9999999999","2017","2017128035","999999","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","9","2","PINE RD","","PHILA","PA","19115","MANAGAN MASONRY","9999999999","2017","2017128054","016000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017128056","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","WALTON","","ROCKFORD","IL","61108","COACH LEASING INC","9999999999","2017","2017128056","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","1","701 MARKET ST STE 5400","","PHILA","PA","19106","PHILA PARKING AUTHORITY","9999999999","2017","2017128057","018750","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"04","4","1","424 BLUEBUFF RD","","KING OF PRUSSIA","PA","19406","BILLY BOY CONTRACTING","2674396985","2017","2017128388","073280","","","","","N","","","","","","N","","01977992","04","Philadelphia","67","67301"
"99","9","1","2434 78TH AVE","","PHILA","PA","19150","WILLIAMS","9999999999","2017","2017128491","011000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"02","1","2","777 CHERRY TREE RD H116","","UPPER CHICHESTER","PA","19014","MEYER PORTER  SONS LLC","6108005726","2017","2017128523","025500","","","","","N","","","","","","N","","02342284","03","Philadelphia","67","67301"
"08","2","2","1713 N MAIN ROAD","","VINELAND","NJ","08360","CORALUZZO CO IN","8008991142","2017","2017128637","080000","2","","","","Y","1","","","","","N","","00156123","08","Philadelphia","67","67301"
"03","2","2","3801 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","19073","SUNOCO RETAIL LLC","2674031114","2017","2017128674","080000","3","","","","Y","1","","","","","N","","00010328","08","Philadelphia","67","67301"
"03","4","1","8424 SAYLER CT","","BREIGNIGSVILLE","PA","18031","AIT EXPRESS LLC","8133742467","2017","2017129096","080000","","","","","N","","","","","","N","","99999999","09","Philadelphia","67","67301"
"03","9","2","2210 HIGHTOWER DR","","GARAND","TX","75041","CENTRAL HAULING COMPANY","5014073373","2017","2017129235","080000","","","","","N","","","","","","N","","00740036","08","Philadelphia","67","67301"
"99","3","3","1375 LAWRENCE RD","","HAVERTOWN","PA","19083","K  S TOWING","2152407658","2017","2017129236","999999","","","","","N","","","","","","N","","01686534","09","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017130580","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017130589","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","RACE ST","","PHILA","PA","19139","HADDINGTON ELDERLY ASSOCIATES","9999999999","2017","2017130594","999999","","","","","N","","","","","","N","","","10","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017130623","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","3099 ORTHODOX ST","","PHILA","PA","19137","MAT BUS CO","9999999999","2017","2017130678","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","1","6722 CASTOR","","PHILA","PA","19149","JMAX TRANSPORT LLC","9999999999","2017","2017130678","080000","","","","","N","","","","","","N","","","08","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017130684","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"04","4","1","534 W HUNTINGDON ST","","PHILADELPHIA","PA","19133","ROBERTO R GARCIA DBA GR TRUCKING","2672315409","2017","2017131775","073280","","","","","N","","","","","","N","","02877401","04","Philadelphia","67","67301"
"03","4","1","9119 FRANKFORD AVE","","PHILADELPHIA","PA","19114","JAMES D MORRISSEY INC","2153338000","2017","2017132463","080000","","","","","N","","","","","","N","","00010072","04","Philadelphia","67","67301"
"02","1","2","843 CALLOWHILL ST","","PHILADELPHIA","PA","19123","WING LEE FOOD PROCESSING LLC","2054162376","2017","2017132767","026000","","","","","N","","","","","","N","","01746969","03","Philadelphia","67","67301"
"04","2","1","4985 LANCASTER AVE","","PHILADELPHIA PA","PA","19131","PHEONIX ENERGY GROUP INC","2158771711","2017","2017133723","","","","","","N","","","","","","N","","00957345","09","Philadelphia","67","67301"
"05","1","2","12 GOTWALS LANE","","OLEY","PA","19547","GEORGE HUTT INC","6109876281","2017","2017133738","080000","","","","","N","","","","","","N","","00085484","08","Philadelphia","67","67301"
"99","8","3","3740 E THOMPSON ST","","PHILA","PA","19137","DURHAM SCHOOL SERVICES","9999999999","2017","2017133927","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017133931","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","9999999999","2017","2017133934","026000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017133955","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","2","UNKNOWN","","UNKNOWN","IN","99999","UNKNOWN","9999999999","2017","2017133981","999999","","","","","N","","","","","","N","","","08","Philadelphia","67","67301"
"99","9","2","752 TAYLOR DR","","FOLCROFT","PA","19032","HIDALGO","9999999999","2017","2017133983","999999","","","","","N","","","","","","N","","","08","Philadelphia","67","67301"
"02","8","2","1234 MARKET ST","14TH FL","PHILADELPHIA","PA","19107","S.E.P.T.A.","2155808100","2017","2017134031","","","","","","N","","","","","","N","","00010206","11","Philadelphia","67","67301"
"05","6","2","2948 S 52ND ST","","MILWAUKEE","WI","53219","RED TRANSPORTATION INC","4143957900","2017","2017134784","080000","","","","","N","","","","","","N","","02817146","09","Philadelphia","67","67301"
"99","9","3","1811 WHARTON ST","","PHILA","PA","19146","JIMENEZ","9999999999","2017","2017134992","019500","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017135021","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SOUTHEASTERN PENNSYLVANIA TRANSP","2155804213","2017","2017135036","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017135043","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","3099 ORTHODOX ST","","PHILA","PA","19137","MAT BUS CO","9999999999","2017","2017135059","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","2","1111 ALLENGROVE ST","","PHILA","PA","19124","MCELVEEN","9999999999","2017","2017135083","019500","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017135085","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","3","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017135086","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"03","1","2","179 HIBERNIA RD","","COATESVILLE","PA","19320","RWD TRUCKING","6107213919","2017","2017135116","080000","","","","","N","","","","","","N","","00231258","09","Philadelphia","67","67301"
"04","4","2","427 SOUTH WHITE HORSE P","","BERLIN","NJ","08009","BULL WASTE  RECYCLING/MOUNT MAT","8567688493","2017","2017135620","080000","","","","","N","","","","","","N","","01867266","09","Philadelphia","67","67301"
"03","8","2","401 CHERRY TREE RD","","ASTON","PA","19014","CHICHESTER SCHOOL DISTRICT","6104856881","2017","2017135905","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"05","1","2","PO BOX 2446","","SPRINGFIELD","MO","658012446","THUNDER RIDGE TRANSPORT INC","4178338456","2017","2017136273","080000","","","","","N","","","","","","N","","00872693","08","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017137527","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","2017","2017137536","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017137573","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017137575","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2017137597","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"02","8","4","2202 S MARKET ST","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL SERVICE","2155375405","2017","2018001077","","","","","","N","","","","","","N","","00350651","11","Philadelphia","67","67301"
"02","1","3","48 BALTIMOR PIKE","","LANDENBERG","PA","19350","KSK SALES LLC","6102685566","2017","2018001099","002950","","","","","N","","","","","","N","","01646525","03","Philadelphia","67","67301"
"05","9","2","7411 BEN DRIVE","","OXON HILL","MD","20745","JETTFREIGHT LLC","7177159400","2017","2018001694","080000","","","","","N","","","","","","N","","02579483","08","Philadelphia","67","67301"
"03","9","3","1825 WEST 450 S","","COLUMBUS","IN","47201","CELADON TRUCKNG","8002352366","2017","2018004619","080000","","","","","N","","","","","","N","","02538488","08","Philadelphia","67","67301"
"05","1","2","1419 RADCLIFFE ST","","BRISTOL","PA","19007","FARRUGGIOS EXPRESS INC","2157885596","2017","2018004638","080000","","","","","N","","","","","","N","A-0077088","00111029","08","Philadelphia","67","67301"
"02","1","1","2700 S 160TH ST","","NEW BERLIN","WI","53151","ITU ABSORB TECH","8887294884","2017","2018004692","026000","","","","","N","","","","","","N","","00456801","03","Philadelphia","67","67301"
"99","1","2","11690 NW 105TH STREET","","MIAMI","FL","33178","RYDER RENTAL TRUCK","3055003726","2017","2018005195","080000","","","","","N","","","","","","N","","00016130","00","Philadelphia","67","67301"
"99","1","2","104 WOODLAWN RANCH RD","","HOUMA","LA","70363","SAIA MOTOR FREIGHT LINE INC","8009507242","2017","2018005254","080000","","","","","N","","","","","","N","","00029124","08","Philadelphia","67","67301"
"04","4","1","2202 SWEDE ROAD","","NORRISTOWN","PA","19401","NATHANIEL SINGLETON SINGLE TON C","2679708124","2017","2018005258","073280","","","","","N","","","","","","N","","01249622","04","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018005437","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","1","149 NEWNBOLD RD","","FAIRLESS HLS","PA","19030","SUPERIOR MATERIALS INC","9999999999","2017","2018005464","073280","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","9","1","2016 W BERKS","","BETHLEHEM","PA","19121","BETHLEHEM OF DELIVERANCE","9999999999","2017","2018005470","025999","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018005506","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","2","5701 TACONY ST","","PHILA","PA","99999","DIETZ WATSON INC","9999999999","2017","2018005507","999999","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018005520","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018005559","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","3","1234 MARKET ST","","PHILA","PA","19149","SEPTA","2155804813","2017","2018005565","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018005567","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","6","2","3100 HEDLEY ST","","PHILADELPHIA","PA","19137","IRIS TRANSPORT LLC","2272679034","2017","2018009814","080000","","","","","N","","","","","","N","","00999999","08","Philadelphia","67","67301"
"99","8","1","200 HAHN ROAD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","9999999999","2017","2018015779","999999","","","","","N","","","","","","N","","","10","Philadelphia","67","67301"
"99","7","2","100 S BROAD","","PHILA","PA","19110","CITY OF PHILA","9999999999","2017","2018015787","062000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018020686","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","1","3","8275 U.S. ROUTE 130","","PENNSAUKEN","NJ","08110","CANADA DRY DELEWARE VALLEY","9999999999","2017","2018020700","999999","","","","","N","","","","","","N","","","08","Philadelphia","67","67301"
"99","8","1","200 HAHN ROAD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","9999999999","2017","2018020726","999999","","","","","N","","","","","","N","","","10","Philadelphia","67","67301"
"05","9","1","602 NEW MARKET AVE","","PLAINFIELD","NJ","07080","COPPER","9999999999","2017","2018020743","999999","","","","","N","","","","","","N","","","08","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018020761","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018020765","999999","","","","","N","","","","","","","","","11","Philadelphia","67","67301"
"99","9","4","642 E LOCUST AVE","","PHILA","PA","19144","BROWN","9999999999","2017","2018026499","011000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","9","2","100 S BROAD","","PHILA","PA","99999","CITY OF PHILA","9999999999","2017","2018026733","010200","","","","","N","","","","","","N","","","99","Philadelphia","67","67301"
"99","8","1","1001 MEADOW VIEW CIR","","COLLEGEVILLE","PA","99999","VISION TO VICTORY","9999999999","2017","2018026737","999999","","","","","N","","","","","","N","","","10","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018026798","999999","","","","","N","","","","","","","","","11","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018026805","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","S E P T A","9999999999","2017","2018026859","999999","","","","","N","","","","","","U","","","10","Philadelphia","67","67301"
"99","9","1","6718 CHESTER AVE","","PHILA","PA","19142","DUONG","9999999999","2017","2018027410","025950","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","2","1200 CONROY PLACE","","EASTON","PA","18040","EASTON COACH CO","9999999999","2017","2018027501","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","1","3","15 OREGAN AVE","","PHILA","PA","19148","UPS","9999999999","2017","2018027505","017000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","1","1900 W OLNEY","","PHILADELPHIA","PA","19141","LASALLE UNIVERSITY","9999999999","2017","2018027542","999999","","","","","N","","","","","","N","","","10","Philadelphia","67","67301"
"99","9","1","45 N MAIN ST APT 5211","","ROYERSFORD","PA","19460","JWD DEVLIEVERY INC","9999999999","2017","2018027553","013999","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","1","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018027554","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","7","2","100 S BROAD ST3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","2017","2018028734","060000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","1","2","115 FAIRVIEW","","UNKNOWN","NY","99999","LIBERTY COCA COLA","9999999999","2017","2018028852","999999","","","","","N","","","","","","N","","","08","Philadelphia","67","67301"
"99","8","3","440 N BROAD ST","","PHILA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","2017","2018029250","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","2","1413 REINER ROAD","","NORRISTOWN","PA","19403","CUTTING EDGE PROPERTY MANAGEMENT","9999999999","2017","2018029752","015000","","","","","N","","","","","","N","","","09","Philadelphia","67","67301"
"99","9","3","1413 REINER ROAD","","NORRISTOWN","PA","19403","CUTTING EDGE PROPERTY MANAGEMENT","9999999999","2017","2018029752","050000","","","","","N","","","","","","N","","","09","Philadelphia","67","67301"
"99","1","1","3 BEECHWOOD BLVD","","TREVOSE","PA","19053","FED EX","2674016190","2017","2018029793","012500","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","9","2","1956 STOUT DR","","IVYLAND","PA","18974","IVYLAND CONSTRUCTION","9999999999","2017","2018029795","073280","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"01","8","1","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTERNTRANSPORTATIONAUTHOR","9999999999","2017","2018029799","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018029814","999999","","","","","N","","","","","","N","","","10","Philadelphia","67","67301"
"99","8","1","3099 ORTHODOX ST","","PHILADELPHIA","PA","19137","TOTAL TRANS CO","9999999999","2017","2018029945","999999","","","","","N","","","","","","U","","","10","Philadelphia","67","67301"
"99","8","2","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","2017","2018029952","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"03","8","1","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","2677580519","2017","2018030132","999999","","","","","N","","","","","","N","","00354406","11","Philadelphia","67","67301"
"04","9","2","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER ENTERPRISES","9999999999","2017","2018030135","999999","","","","","N","","","","","000115601","N","69583001","00017674","08","Philadelphia","67","67301"
"99","1","1","201 RUNNING PUMP RD","","LANCASTER","PA","17603","LANCASTER FRM FRESH ORGANICS","9999999999","2017","2018030141","025950","","","","","N","","","","","","N","","01754011","05","Philadelphia","67","67301"
"99","1","1","7438 BELDEN ST FL 1ST","","PHILA","PA","19111","AUTHENTIK BYREK LLC","9999999999","2017","2018033293","012000","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","1","2","UNKNOWN","","UNKNOWN","ZZ","99999","SAVE-A-LOT","9999999999","2017","2018033332","999999","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
"99","8","2","440 N BROAD ST","","PHILA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","2017","2018035208","999999","","","","","N","","","","","","N","","","11","Philadelphia","67","67301"
"99","9","2","100 S BROAD","","PHILA","PA","19110","CITY OF PHILA","9999999999","2017","2018047643","025200","","","","","N","","","","","","N","","","05","Philadelphia","67","67301"
