"CRN","DISTRICT","COUNTY","MUNICIPALITY","POLICE_AGCY","CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY","HOUR_OF_DAY","ILLUMINATION","WEATHER","ROAD_CONDITION","COLLISION_TYPE","RELATION_TO_ROAD","WORK_ZONE_TYPE","WORK_ZONE_LOC","WORK_ZONE_IND","INTERSECT_TYPE","TCD_TYPE","LOCATION_TYPE","URBAN_RURAL","FATAL_COUNT","INJURY_COUNT","PERSON_COUNT","TOTAL_UNITS","SCH_BUS_IND","SCH_ZONE_IND","LATITUDE","LONGITUDE","ARRIVAL_TM","CONS_ZONE_SPD_LIM","DISPATCH_TM","EST_HRS_CLOSED","LANE_CLOSED","LN_CLOSE_DIR","NTFY_HIWY_MAINT","SPEC_JURIS_CD","TCD_FUNC_CD","TFC_DETOUR_IND","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","VEHICLE_COUNT","AUTOMOBILE_COUNT","MOTORCYCLE_COUNT","BUS_COUNT","SMALL_TRUCK_COUNT","HEAVY_TRUCK_COUNT","SUV_COUNT","VAN_COUNT","BICYCLE_COUNT","MAJ_INJ_COUNT","MOD_INJ_COUNT","MIN_INJ_COUNT","TOT_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_MAJ_INJ_COUNT","BELTED_DEATH_COUNT","BELTED_MAJ_INJ_COUNT","MCYCLE_DEATH_COUNT","MCYCLE_MAJ_INJ_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_MAJ_INJ_COUNT","PED_COUNT","PED_DEATH_COUNT","PED_MAJ_INJ_COUNT","MAX_SEVERITY_LEVEL","COMM_VEH_COUNT","DEC_LAT","DEC_LONG","RDWY_SURF_TYPE_CD","COUNTY_YEAR"
"2002020094","06","67","67301","67301","2001","07","2","0645","06","1","1","0","2","1","","","N","01","2","00","3","0","4","6","2","N","N","39 56:39.120","75 12:59.760","0649","","0647","","0","","N","","3 ","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9442","-75.2166","","CRASH_2001_Philadelphia"
"2002031530","06","67","67301","67301","2001","10","3","1530","15","1","1","0","5","1","","","N","01","2","00","3","0","0","2","2","N","N","40 01:01.282","75 11:18.506","1546","","1539","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.017","-75.1883","","CRASH_2001_Philadelphia"
"2002036261","06","67","67301","67301","2001","11","7","0419","04","3","1","0","4","1","","","N","02","2","00","3","0","1","2","2","N","N","39 56:58.589","75 09:14.056","0421","","0419","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9496","-75.1539","","CRASH_2001_Philadelphia"
"2002040235","06","67","67301","67301","2001","11","2","0915","09","1","1","0","8","2","","","N","01","0","00","3","0","1","2","2","N","N","39 56:57.385","75 09:50.936","1055","","1054","","0","","N","","0 ","","","","","","","","","","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","39.9508","-75.1638","","CRASH_2001_Philadelphia"
"2002046259","06","67","67301","67301","2001","10","2","1515","15","1","1","0","5","1","","","N","01","0","00","3","0","1","2","2","N","N","40 01:15.651","75 08:24.505","1535","","1535","","0","","N","","0 ","","","","","","","","","","2","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0211","-75.1399","","CRASH_2001_Philadelphia"
"2002037158","06","67","67301","67301","2001","11","4","0233","02","3","2","1","7","9","","","N","01","2","00","3","0","2","2","1","N","N","39 58:51.456","75 14:10.911","0236","","0233","2","2","5","N","","3 ","Y","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.981","-75.2362","","CRASH_2001_Philadelphia"
"2002046787","06","67","67301","67301","2001","10","3","2208","22","3","1","0","8","1","","","N","01","2","00","3","0","1","2","2","N","N","40 00:57.153","75 04:17.471","2211","","2208","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0159","-75.0714","","CRASH_2001_Philadelphia"
"2003010285","06","67","67301","67301","2001","04","1","1630","16","1","1","0","4","1","","","N","02","3","00","3","0","3","3","2","N","N","39 59:40.000","75 09:39.510","1632","","1630","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","0","0","0","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9948","-75.1609","","CRASH_2001_Philadelphia"
"2002019774","06","67","67301","67301","2001","07","2","1200","12","1","1","0","4","1","","","N","01","3","00","3","0","0","2","2","N","N","","","1201","","1200","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2002017852","06","67","67301","67301","2001","08","5","1150","11","1","1","0","4","1","","","N","02","3","00","3","0","0","2","2","N","N","40 03:56.000","75 10:34.700","1901","","1850","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0657","-75.1761","","CRASH_2001_Philadelphia"
"2002019769","06","67","67301","67301","2001","07","2","0715","07","1","1","0","4","1","","","N","00","0","07","3","0","1","2","2","N","N","39 58:02.188","75 14:45.064","0733","","0728","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9673","-75.2458","","CRASH_2001_Philadelphia"
"2002020095","06","67","67301","67301","2001","08","4","0602","06","1","9","8","4","1","","","N","01","2","00","3","0","1","2","3","N","N","39 58:41.765","75 14:45.987","9999","","0602","","0","","N","","9 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9783","-75.2461","","CRASH_2001_Philadelphia"
"2002016738","06","67","67301","67301","2001","07","5","9999","99","3","1","0","7","5","","","N","01","2","00","3","0","1","1","1","N","N","40 00:35.874","75 10:01.369","0145","","0140","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0098","-75.1669","","CRASH_2001_Philadelphia"
"2002023678","06","67","67301","67301","2001","08","4","0941","09","1","1","0","7","2","1","4","Y","07","1","02","3","0","1","2","2","N","N","39 54:13.320","75 09:01.440","0942","25","0941","9","1","1","N","","9 ","N","Y","","","U","Y","","","Y","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","39.9056","-75.1498","","CRASH_2001_Philadelphia"
"2001401247","06","67","67301","67301","2001","12","7","0400","04","3","1","0","7","1","","","N","00","0","00","3","1","1","2","7","N","N","40 04:48.000","75 04:06.960","9999","","9999","","0","","N","9","0 ","","","","","","","","","","7","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","40.08","-75.0686","0 ","CRASH_2001_Philadelphia"
"2002059853","06","67","67301","67301","2001","09","7","2132","21","3","1","0","6","4","","","N","03","2","00","3","0","0","2","2","N","N","39 55:00.982","75 12:56.479","2155","","2147","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9169","-75.2159","","CRASH_2001_Philadelphia"
"2002046883","06","67","67301","46104","2001","10","7","2220","22","3","1","0","1","1","","","N","07","2","02","3","0","0","3","2","N","N","40 00:32.040","75 12:37.080","2231","","2229","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0093","-75.2095","","CRASH_2001_Philadelphia"
"2002035737","06","67","67301","67301","2001","11","2","1711","17","3","1","0","1","1","","","N","00","0","07","3","0","2","2","2","N","N","40 06:55.000","75 01:52.000","1720","","1715","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.1153","-75.0311","","CRASH_2001_Philadelphia"
"2002028504","06","67","67301","67301","2001","09","4","1420","14","1","1","0","1","1","","","N","00","0","00","3","0","1","4","3","N","N","39 56:15.436","75 10:00.445","1450","","1424","","0","","N","","0 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9377","-75.1668","","CRASH_2001_Philadelphia"
"2002042687","06","67","67301","67301","2001","12","6","0110","01","3","2","1","4","1","","","N","01","2","00","3","0","0","2","2","N","N","40 02:03.966","75 06:53.820","0115","","0110","","0","","Y","","3 ","","","","","","","","","","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0344","-75.1149","","CRASH_2001_Philadelphia"
"2002049109","06","67","67301","67301","2001","09","6","0235","02","3","1","0","5","1","","","N","00","0","00","3","0","0","1","5","N","N","","","0245","","0240","","0","","N","","0 ","","","","","","","","","","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","CRASH_2001_Philadelphia"
"2005044485","06","67","67301","67301","2001","06","6","0324","03","3","2","1","1","6","","","N","00","2","00","3","0","1","1","2","N","N","39 59:12.409","75 14:44.070","0329","","0326","","0","","N","","3 ","","","","","","","","","","2","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9868","-75.2456","","CRASH_2001_Philadelphia"
"2002023880","06","67","67301","67301","2001","09","1","0818","08","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","39 59:45.000","75 10:12.000","0828","","0826","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9959","-75.17","","CRASH_2001_Philadelphia"
"2002029953","06","67","67301","67301","2001","09","5","1145","11","1","2","1","4","1","","","N","01","2","00","3","0","2","4","2","N","N","39 59:30.915","75 08:25.003","1150","","1145","","0","","N","","3 ","","","","","","","","","","2","0","0","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","39.992","-75.1402","","CRASH_2001_Philadelphia"
"2002035974","06","67","67301","67301","2001","11","7","1823","18","3","1","0","4","1","","","N","02","0","00","3","0","1","2","2","N","N","39 59:31.000","75 07:04.000","1828","","1826","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9919","-75.1178","","CRASH_2001_Philadelphia"
"2002017893","06","67","67301","67301","2001","08","3","1000","10","1","1","0","1","1","","","N","00","0","00","3","0","3","5","2","N","N","39 56:50.000","75 10:05.000","1006","","1006","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9472","-75.1681","","CRASH_2001_Philadelphia"
"2002018581","06","67","67301","67301","2001","08","6","1850","18","1","2","1","7","4","1","3","Y","00","0","00","3","0","0","1","1","N","N","40 03:02.520","74 59:25.800","1910","99","1858","","0","","N","","0 ","","U","","","U","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0508","-74.9908","","CRASH_2001_Philadelphia"
"2002023044","06","67","67301","67301","2001","08","2","0755","07","1","1","0","1","1","","","N","00","0","00","3","0","1","4","3","N","N","39 57:24.446","75 09:09.689","0850","","0836","","0","","N","","0 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.957","-75.1527","","CRASH_2001_Philadelphia"
"2002028567","06","67","67301","67301","2001","09","3","2259","22","3","1","0","1","1","","","N","00","0","00","3","0","3","6","2","N","N","39 56:44.160","75 11:22.920","2320","","2310","2","2","4","N","","0 ","N","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9456","-75.1897","","CRASH_2001_Philadelphia"
"2002037691","06","67","67301","67301","2001","11","4","9999","99","1","1","0","1","9","","","N","02","2","00","3","0","1","3","3","N","N","39 55:20.909","75 09:17.861","1454","","1451","","0","","Y","","3 ","","","","","","","","","","3","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9225","-75.155","","CRASH_2001_Philadelphia"
"2002048270","06","67","67301","67301","2001","07","2","2045","20","4","1","0","1","1","","","N","01","2","00","3","0","1","2","2","N","N","39 59:42.675","75 06:44.153","2123","","2120","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9952","-75.1123","","CRASH_2001_Philadelphia"
"2002028262","06","67","67301","67301","2001","09","7","1907","19","3","1","0","5","1","","","N","00","0","00","3","0","0","2","2","N","N","40 02:25.908","75 04:34.674","1930","","1922","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0406","-75.0762","","CRASH_2001_Philadelphia"
"2002032511","06","67","67301","67301","2001","08","4","2100","21","3","1","0","5","1","","","N","00","0","00","3","0","0","1","2","N","N","40 01:08.000","75 06:43.000","2111","","2109","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0189","-75.1119","","CRASH_2001_Philadelphia"
"2002033552","06","67","67301","67301","2001","11","7","0642","06","1","1","0","1","6","","","N","00","0","00","3","0","2","2","3","N","N","","","0645","","0642","","0","","N","","0 ","","","","","","","","","","3","2","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2002037231","06","67","67301","67301","2001","11","6","1520","15","1","1","0","4","9","","","N","01","0","00","3","0","1","6","3","N","N","39 59:10.035","75 08:32.161","1540","","1531","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","39.9861","-75.1422","","CRASH_2001_Philadelphia"
"2002039462","06","67","67301","67301","2001","12","6","1348","13","1","1","0","4","1","","","N","01","2","00","3","0","2","4","3","N","N","40 00:57.412","75 11:13.561","1351","","1350","1","2","6","N","","3 ","Y","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0159","-75.187","","CRASH_2001_Philadelphia"
"2002041444","06","67","67301","67301","2001","12","4","2235","22","3","1","0","1","1","","","N","00","0","00","3","0","2","6","3","N","N","40 01:37.719","75 05:50.636","2242","","2240","","0","","N","","0 ","","","","","","","","","","3","3","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0271","-75.0977","","CRASH_2001_Philadelphia"
"2002043790","06","67","67301","67301","2001","12","4","2016","20","3","2","1","4","1","","","N","01","2","00","3","0","0","2","2","N","N","40 03:28.787","75 00:31.099","2018","","2016","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","40.0578","-75.0087","","CRASH_2001_Philadelphia"
"2002032125","06","67","67301","67301","2001","10","6","0015","00","3","1","0","7","2","1","4","Y","00","0","00","3","0","0","1","1","N","N","39 53:30.920","75 13:24.455","0030","40","0025","","0","","N","","0 ","","Y","","","U","","","","Y","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.8931","-75.2272","","CRASH_2001_Philadelphia"
"2002033689","06","67","67301","67301","2001","11","3","2230","22","2","1","0","1","1","","","N","00","0","03","3","0","1","6","5","N","N","","","2240","","2236","1","2","4","N","","0 ","N","","","","","","","","","5","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2002033680","06","67","67301","67301","2001","10","4","1620","16","1","1","0","8","1","","","N","01","2","00","3","0","1","2","2","N","N","39 59:36.035","75 05:49.136","1630","","1625","","0","","N","","9 ","","","","","","","","","","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","3","1","39.9933","-75.097","","CRASH_2001_Philadelphia"
"2002038563","06","67","67301","67301","2001","11","3","0623","06","1","1","0","4","1","","","N","01","2","00","3","0","2","2","2","N","N","40 00:36.762","75 07:17.129","0627","","0623","","0","","N","","9 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","40.0101","-75.1214","","CRASH_2001_Philadelphia"
"2002017892","06","67","67301","67301","2001","08","6","1615","16","1","2","1","4","1","","","N","01","2","00","3","0","1","3","2","N","N","39 57:07.000","75 08:48.000","1635","","1630","","0","","N","","3 ","","","","","","","","","","2","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","39.9523","-75.1465","","CRASH_2001_Philadelphia"
"2002018904","06","67","67301","67301","2001","07","6","1145","11","1","1","0","1","1","","","N","00","2","00","3","0","2","6","4","N","N","39 57:02.982","75 09:01.486","1200","","1155","1","2","2","N","","3 ","N","","","","","","","","","3","3","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","0","39.9508","-75.1504","","CRASH_2001_Philadelphia"
"2002023023","06","67","67301","67301","2001","08","7","1911","19","1","1","0","8","1","","","N","00","2","00","3","0","1","2","2","N","N","40 03:37.724","75 04:55.897","1915","","1913","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.0605","-75.0822","","CRASH_2001_Philadelphia"
"2002044276","06","67","67301","67301","2001","11","4","1555","15","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","39 58:54.480","75 14:19.320","1601","","1600","","0","","N","","0 ","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9818","-75.2385","","CRASH_2001_Philadelphia"
"2002019238","06","67","67301","67301","2001","07","2","1614","16","1","1","0","1","1","","","N","01","2","00","3","0","1","6","2","N","N","39 56:36.911","75 09:55.387","1416","","1415","","0","","N","","3 ","","","","","","","","","","2","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","39.9437","-75.1656","","CRASH_2001_Philadelphia"
"2004085682","06","67","67301","67301","2001","02","4","1700","17","1","1","0","8","1","","","N","00","0","00","3","0","1","2","2","N","N","40 02:27.615","75 08:39.245","1728","","1716","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","40.041","-75.1442","","CRASH_2001_Philadelphia"
"2002016801","06","67","67301","67301","2001","12","4","0856","08","1","1","0","7","5","","","N","00","0","00","3","0","1","1","1","N","N","40 00:25.094","75 11:19.795","1155","","1155","","0","","N","","0 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","40.0069","-75.1888","","CRASH_2001_Philadelphia"
"2002017263","06","67","67301","67301","2001","06","2","0725","07","1","1","1","4","1","","","N","01","2","00","3","0","1","2","2","N","Y","40 02:20.000","75 09:00.205","0735","","0728","","0","","N","","3 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.039","-75.15","","CRASH_2001_Philadelphia"
"2002017598","06","67","67301","67301","2001","07","4","0930","09","1","1","0","5","1","","","N","01","0","00","3","0","1","4","2","N","N","39 59:37.953","75 09:16.400","0955","","0946","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9939","-75.1545","","CRASH_2001_Philadelphia"
"2002026650","06","67","67301","67301","2001","09","4","1530","15","1","1","0","8","1","","","N","01","2","00","3","0","1","2","2","N","N","39 57:22.281","75 12:21.864","1619","","1610","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.9546","-75.2064","","CRASH_2001_Philadelphia"
"2002035100","06","67","67301","67301","2001","11","6","0945","09","1","1","0","4","1","","","N","00","0","07","3","0","2","3","2","N","N","40 02:26.077","75 13:28.845","0106","","0950","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0404","-75.2245","","CRASH_2001_Philadelphia"
"2002036045","06","67","67301","67301","2001","11","5","1050","10","1","1","0","5","6","","","N","00","2","00","3","0","1","1","2","N","N","","","1101","","1100","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","CRASH_2001_Philadelphia"
"2002037254","06","67","67301","67301","2001","11","5","1725","17","3","1","0","8","1","","","N","02","2","00","3","0","1","2","2","N","N","39 57:07.268","75 09:45.490","1800","","1735","2","1","1","N","","3 ","N","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","39.952","-75.1626","","CRASH_2001_Philadelphia"
"2002039396","06","67","67301","67301","2001","11","3","0829","08","1","1","0","2","1","","","N","00","0","00","3","0","1","2","2","N","N","40 01:35.587","75 12:14.219","0835","","0829","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","40.0265","-75.204","","CRASH_2001_Philadelphia"
"2002039583","06","67","67301","67301","2001","11","6","2350","23","3","1","0","7","4","","","N","00","3","01","3","0","1","1","1","N","N","39 58:59.575","75 06:58.131","2355","","2350","","0","","N","","3 ","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","39.9819","-75.1171","","CRASH_2001_Philadelphia"
"2002001040","06","67","67301","67301","2001","06","2","1048","10","1","1","0","4","1","","","N","00","0","00","3","0","1","5","2","N","N","","","1055","","1050","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","","","","CRASH_2001_Philadelphia"
"2002026509","06","67","67301","67301","2001","06","7","0830","08","1","1","0","5","1","","","N","00","0","00","3","0","2","3","2","N","N","40 03:28.240","75 02:28.412","1209","","1156","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0577","-75.0415","","CRASH_2001_Philadelphia"
"2002036247","06","67","67301","67301","2001","08","4","1840","18","1","1","0","1","1","","","N","02","2","00","3","0","0","3","2","N","N","39 55:00.982","75 12:56.479","1849","","1844","","0","","N","","3 ","","","","","","","","","","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.9169","-75.2159","","CRASH_2001_Philadelphia"
"2002042593","06","67","67301","67301","2001","12","7","0927","09","1","1","0","4","1","","","N","01","2","00","3","0","2","3","2","N","N","40 00:24.614","75 12:51.206","0930","","0927","1","2","1","N","","3 ","Y","","","","","","","","","2","1","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0071","-75.2137","","CRASH_2001_Philadelphia"
"2002039480","06","67","67301","67301","2001","11","1","1750","17","3","2","1","1","1","","","N","00","0","00","3","0","6","8","2","N","N","40 04:56.584","74 58:00.362","1820","","1810","","0","","N","","0 ","","","","","","","","","","2","2","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","40.0822","-74.9668","","CRASH_2001_Philadelphia"
